date_time,participant_id,batch,mood,mood_count,circumplex.arousal,circumplex.arousal_count,circumplex.valence,circumplex.valence_count,activity,activity_count,screen,screen_count,call,call_count,sms,sms_count,appCat.builtin,appCat.builtin_count,appCat.communication,appCat.communication_count,appCat.entertainment,appCat.entertainment_count,appCat.finance,appCat.finance_count,appCat.game,appCat.game_count,appCat.office,appCat.office_count,appCat.other,appCat.other_count,appCat.social,appCat.social_count,appCat.travel,appCat.travel_count,appCat.unknown,appCat.unknown_count,appCat.utilities,appCat.utilities_count,appCat.weather,appCat.weather_count,sum_of_counts
2014-04-07,AS14.19,0,6.6,5,-1.0,5,0.6,5,0.1834349291307364,24,3835.042002439499,133,11.0,11,0.0,0,1506.1899999999998,129,2995.572,95,0.0,0,0.0,0,0.0,0,0.0,0,63.583,5,214.58,3,0.0,0,0.0,0,0.0,0,0.0,0,415
2014-04-08,AS14.19,0,6.8,5,-0.4,5,1.0,5,0.0890627978565847,24,2903.4530005455003,94,8.0,8,2.0,2,994.5279999999996,102,1925.0710000000004,73,0.0,0,0.0,0,0.0,0,0.0,0,39.395,5,0.0,0,0.0,0,0.0,0,53.342,4,0.0,0,327
2014-04-09,AS14.19,0,7.2,5,-0.4,5,0.8,5,0.1175651288958906,24,3051.9820015430446,63,8.0,8,1.0,1,522.5149999999999,66,2467.106,51,0.0,0,0.0,0,0.0,0,0.0,0,60.629,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,233
2014-04-10,AS14.19,0,6.75,4,-0.5,4,0.75,4,0.072801211001642,24,1047.3950006961825,40,4.0,4,0.0,0,524.839928210136,45,431.114,22,0.0,0,0.0,0,0.0,0,0.0,0,32.281,4,67.61399999999999,6,0.0,0,0.0,0,0.0,0,0.0,0,157
2014-04-11,AS14.19,0,6.8,5,-0.6,5,1.0,5,0.1110938994618982,24,2774.8020012378697,70,6.0,6,0.0,0,1001.966,63,1665.2379999999994,65,0.0,0,0.0,0,0.0,0,0.0,0,42.442,5,61.462,6,0.0,0,0.0,0,0.0,0,0.0,0,254
2014-04-12,AS14.19,0,7.2,5,0.2,5,0.8,5,0.0660549734120505,24,1843.591999769212,58,6.0,6,0.0,0,728.336,72,978.22,48,0.0,0,0.0,0,0.0,0,0.0,0,45.462,5,389.025,6,0.0,0,0.0,0,0.0,0,0.0,0,234
2014-04-13,AS14.19,0,7.2,5,-0.6,5,1.0,5,0.1136744943626744,24,1506.4069986343384,61,6.0,6,0.0,0,336.936,59,879.515,39,0.0,0,0.0,0,0.0,0,0.0,0,61.584,5,226.876,15,0.0,0,0.0,0,0.0,0,0.0,0,224
2014-04-14,AS14.19,0,7.0,5,0.4,5,0.8,5,0.1459290211851194,24,5001.964999198914,100,15.0,15,0.0,0,996.6719282101355,92,3767.26,106,0.0,0,0.0,0,0.0,0,0.0,0,68.638,5,208.525,2,0.0,0,42.282,4,0.0,0,0.0,0,363
2014-04-15,AS14.19,0,6.4,5,-1.0,5,1.0,5,0.130765639589169,24,4282.645000696184,84,4.0,4,0.0,0,735.2719999999999,76,3403.352000000001,90,0.0,0,0.0,0,0.0,0,0.0,0,113.346,7,19.202,2,0.0,0,12.671,3,0.0,0,0.0,0,305
2014-04-16,AS14.19,0,6.8,5,-0.6,5,1.0,5,0.0772135416666666,24,1871.9100003242488,58,4.0,4,1.0,1,218.15699999999995,32,1316.9019459867188,69,0.0,0,0.0,0,0.0,0,0.0,0,57.332,5,354.729,9,0.0,0,0.0,0,0.0,0,0.0,0,217
2014-04-17,AS14.19,0,6.8,5,-0.8,5,1.0,5,0.1014676704014939,24,4765.971998453143,76,1.0,1,0.0,0,167.76599999999996,28,5377.631000000002,105,0.0,0,0.0,0,0.0,0,0.0,0,47.52,5,97.947,2,0.0,0,0.0,0,0.0,0,0.0,0,256
2014-04-18,AS14.19,0,6.8,5,-1.0,5,1.0,5,0.0649305555555555,24,3308.5030000209813,46,3.0,3,1.0,1,148.654,33,3381.7379999999994,63,0.0,0,0.0,0,229.132,1,0.0,0,43.347,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,192
2014-04-19,AS14.19,0,6.8,5,-0.4,5,0.8,5,0.1103173591380418,24,1113.872999668121,44,6.0,6,0.0,0,285.44499999999994,42,762.97,30,0.0,0,0.0,0,0.0,0,0.0,0,56.542,5,323.90400000000005,13,0.0,0,8.679,3,0.0,0,0.0,0,182
2014-04-20,AS14.19,0,7.6,5,0.2,5,1.2,5,0.1019570063115676,24,1732.9319996833806,46,4.0,4,0.0,0,917.671,47,697.55,33,0.0,0,0.0,0,0.0,0,0.0,0,41.69800000000001,5,76.214,4,0.0,0,0.0,0,0.0,0,0.0,0,178
2014-04-21,AS14.19,0,6.4,5,-0.2,5,1.0,5,0.1334698428094272,24,1736.3480000495902,46,6.0,6,0.0,0,471.078,54,1139.5699999999997,35,0.0,0,0.0,0,0.0,0,0.0,0,47.591,5,143.02591500809666,8,0.0,0,0.0,0,0.0,0,0.0,0,193
2014-04-22,AS14.19,0,6.8,5,0.6,5,1.2,5,0.1370108395809217,24,4882.6779997348785,221,7.0,7,0.0,0,619.4410000000003,189,4304.149000000001,119,0.0,0,0.0,0,0.0,0,0.0,0,50.736,6,25.469,3,0.0,0,0.0,0,0.0,0,0.0,0,584
2014-04-23,AS14.19,0,6.0,3,-1.0,3,1.0,3,0.1106468267952027,24,3101.1779999732985,79,4.0,4,1.0,1,357.81699999999995,51,3800.126999999999,83,0.0,0,0.0,0,0.0,0,0.0,0,56.45,6,193.167,6,0.0,0,0.0,0,0.0,0,0.0,0,263
2014-04-24,AS14.19,0,6.6,5,-0.6,5,0.8,5,0.1056023849974434,24,2965.602000713348,54,5.0,5,0.0,0,382.323,55,2393.101000000001,62,0.0,0,0.0,0,0.0,0,0.0,0,188.1,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,221
2014-04-25,AS14.19,0,7.25,4,-0.75,4,0.75,4,0.0767751114951885,24,2672.4249987602234,53,6.0,6,0.0,0,951.599,46,2386.683000000001,42,546.49,1,0.0,0,0.0,0,0.0,0,43.169,7,258.757,10,0.0,0,0.0,0,3.653,2,0.0,0,203
2014-04-26,AS14.19,0,7.75,4,1.0,4,1.5,4,0.2491027157989633,24,1374.8749997615814,40,6.0,6,1.0,1,816.073928210136,49,457.98799999999994,23,0.0,0,0.0,0,0.0,0,0.0,0,107.936,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,159
2014-04-27,AS14.19,0,6.333333333333333,6,-1.5,6,0.8333333333333334,6,0.0448666423090975,24,3028.6259999275208,55,4.0,4,0.0,0,593.8269999999995,63,2522.3910000000005,45,0.0,0,0.0,0,0.0,0,0.0,0,85.994,6,396.19,11,259.45799999999997,14,0.0,0,0.0,0,0.0,0,240
2014-04-28,AS14.19,0,6.4,5,0.0,5,0.6,5,0.1037799902569723,24,2972.2049987316127,76,4.0,4,0.0,0,475.8579999999999,62,4132.418000000001,63,0.0,0,0.0,0,0.0,0,0.0,0,56.395,5,599.376,21,62.108,8,0.0,0,0.0,0,0.0,0,278
2014-04-29,AS14.19,0,7.2,5,0.4,5,0.6,5,0.0256824324903605,24,2259.0499985218044,60,6.0,6,0.0,0,1142.1530000000002,56,1719.707,53,0.0,0,0.0,0,0.0,0,0.0,0,46.359,5,173.30599999999998,9,0.0,0,0.0,0,0.0,0,0.0,0,228
2014-04-30,AS14.19,0,7.0,5,0.4,5,0.8,5,0.0445467010730297,24,3133.3029992580414,63,12.0,12,0.0,0,852.516,89,1851.818,52,5.125,1,0.0,0,0.0,0,0.0,0,51.309000000000005,5,370.99,4,0.0,0,0.0,0,0.0,0,0.0,0,265
2014-05-01,AS14.19,0,6.8,5,-0.2,5,0.8,5,0.1262649186297347,24,3142.9849994182605,54,2.0,2,0.0,0,545.44,61,2211.814999999999,50,0.0,0,0.0,0,0.0,0,0.0,0,47.416,5,334.998,11,0.0,0,3.029,2,0.0,0,0.0,0,224
2014-05-02,AS14.19,0,7.8,5,0.4,5,1.2,5,0.1923052479362559,24,1432.8610005378723,77,9.0,9,0.0,0,943.426,81,975.3969999999998,42,0.0,0,0.0,0,0.0,0,0.0,0,75.693,5,0.0,0,0.0,0,3.037,2,0.0,0,0.0,0,255
2014-05-03,AS14.19,0,7.4,5,0.4,5,1.0,5,0.1901187625754255,24,3198.1800010204324,58,13.0,13,2.0,2,758.2189999999999,81,2356.546,35,0.0,0,0.0,0,0.0,0,0.0,0,73.473,6,9.076,1,0.0,0,0.0,0,0.0,0,0.0,0,235
2014-05-04,AS14.19,0,6.6,5,-0.4,5,0.8,5,0.0694499949875841,24,2679.4870002269745,58,0.0,0,0.0,0,699.363928210136,68,1488.326945986719,44,0.0,0,0.0,0,0.0,0,0.0,0,63.501,5,478.49099999999993,11,0.0,0,0.0,0,0.0,0,0.0,0,225
2014-05-05,AS14.19,0,7.0,4,0.25,4,1.0,4,0.0,4,6.10800004005432,1,0.0,0,0.0,0,0.0,0,6.098,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18
2014-03-22,AS14.23,0,7.0,2,0.0,2,1.0,2,0.3713608957795003,3,6747.242002010348,114,0.0,0,1.0,1,403.867,16,1871.4199999999996,77,723.923,21,0.0,0,0.0,0,0.0,0,294.72200000000004,14,662.4300000000002,8,0.0,0,2821.547,42,0.0,0,0.0,0,302
2014-03-23,AS14.23,0,7.0,5,-0.4,5,1.0,5,0.2179961524600134,19,19086.88228583767,143,1.0,1,0.0,0,1069.0759999999998,56,8325.709000000004,238,1164.8909999999998,29,0.0,0,0.0,0,0.0,0,66.582,4,26909.386999999988,171,0.0,0,274.31600000000003,5,21.202,2,0.0,0,683
2014-03-24,AS14.23,0,5.8,5,-0.2,5,-0.2,5,0.3554132307808778,17,8847.461822153218,244,0.0,0,0.0,0,2697.490999999998,103,3689.192000000002,200,1131.0279999999998,8,0.0,0,0.0,0,0.0,0,443.717,19,1270.9610000000002,29,39.085,1,280.964,10,3.016,1,0.0,0,647
2014-03-25,AS14.23,0,6.2,5,-0.4,5,0.6,5,0.2749540512858404,16,12447.707462433247,187,0.0,0,0.0,0,2184.615,101,5755.286999999999,190,13265.386,38,0.0,0,0.0,0,0.0,0,306.61799999999994,13,0.0,0,180.392,4,256.96299999999997,8,0.0,0,0.0,0,572
2014-03-26,AS14.23,0,7.0,4,-0.25,4,1.25,4,0.4050488549279553,15,11393.936997413635,192,1.0,1,1.0,1,700.6869999999998,80,6966.642000000003,195,2465.463,14,0.0,0,179.902,4,0.0,0,841.1200000000001,10,145.66899999999998,4,22.086,1,85.333,4,0.0,0,0.0,0,533
2014-03-27,AS14.23,0,7.0,4,0.75,4,1.25,4,0.3562184343434343,12,9123.214999675754,89,0.0,0,0.0,0,1005.0189999999998,53,1364.5239459867182,68,4003.163000000001,16,0.0,0,1684.809,15,0.0,0,92.791,9,15.102,1,42.16,1,953.916,2,0.0,0,0.0,0,278
2014-03-28,AS14.23,0,7.0,5,0.6,5,1.2,5,0.4054120879120879,14,5532.185998201369,119,0.0,0,0.0,0,237.62600000000003,23,4366.891,148,1032.578,8,0.0,0,162.835,4,0.0,0,51.548,6,0.0,0,6.021,1,0.0,0,0.0,0,0.0,0,338
2014-03-29,AS14.23,0,7.25,4,0.25,4,1.5,4,0.3971758776890901,13,10590.769999980928,264,0.0,0,0.0,0,1619.468,72,4979.601000000003,216,692.3729999999999,16,0.0,0,3467.0180000000005,71,0.0,0,122.693,12,97.176,4,56.117,4,124.06900000000002,6,0.0,0,0.0,0,690
2014-03-30,AS14.23,0,7.0,5,0.0,5,1.2,5,0.4181943516042781,16,7674.735999107361,202,1.0,1,0.0,0,782.5049999999999,55,2910.908,182,2285.7850000000003,28,0.0,0,663.5580000000001,16,0.0,0,210.147,12,522.704,16,0.0,0,272.74600000000004,10,48.304,1,0.0,0,554
2014-03-31,AS14.23,0,7.5,4,-0.25,4,1.5,4,0.383014657192235,13,15913.595998764033,217,1.0,1,0.0,0,2354.496,93,8950.416999999994,235,3680.2469999999994,32,0.0,0,675.346,12,0.0,0,96.989,7,277.922,11,34.179,1,7.025,1,0.0,0,0.0,0,635
2014-04-01,AS14.23,0,7.5,2,0.0,2,2.0,2,0.5112974987974988,12,9203.440999031063,188,0.0,0,0.0,0,1097.685,98,6127.288000000004,187,716.3050000000001,10,0.0,0,126.497,5,141.805,1,35.653,5,201.21000000000004,11,359.536,6,407.9570000000001,10,35.176,1,0.0,0,540
2014-04-02,AS14.23,0,7.0,2,0.5,2,1.0,2,0.4693480702055396,16,11304.200000286104,184,3.0,3,1.0,1,1484.9210000000005,54,4949.537999999999,194,3291.494,17,0.0,0,244.258,5,0.0,0,90.07,3,34.518,2,1204.9620000000002,63,38.474999999999994,4,22.09,2,0.0,0,554
2014-04-03,AS14.23,0,7.0,2,0.5,2,1.0,2,0.3605606998977927,18,14539.905001163484,278,1.0,1,0.0,0,2095.516,137,6108.804000000002,242,5385.856,39,0.0,0,633.2760000000001,10,0.0,0,70.19,4,50.619,2,153.237,3,138.92,6,4.011,1,0.0,0,747
2014-04-04,AS14.23,0,7.0,1,1.0,1,1.0,1,0.5438427062553628,13,11953.04599952698,117,1.0,1,1.0,1,1311.7930000000003,68,8742.767,122,1668.727,10,0.0,0,101.021,3,0.0,0,9.152,1,28.116,1,55.262,1,0.0,0,0.0,0,0.0,0,341
2014-04-05,AS14.23,0,6.5,4,0.75,4,1.0,4,0.3916318101453476,14,6510.458999395371,193,1.0,1,0.0,0,493.636,21,5175.979999999998,220,298.16499999999996,13,0.0,0,422.999,13,0.0,0,170.357,8,0.0,0,0.0,0,13.523,2,0.0,0,0.0,0,497
2014-04-06,AS14.23,0,7.0,5,0.0,5,0.6,5,0.3032808556039441,15,13406.313003063204,374,5.0,5,0.0,0,910.8159999999996,129,8068.376999999997,299,4011.523,49,0.0,0,37.626999999999995,3,0.0,0,71.52,5,199.814,10,71.769,3,35.299,3,0.0,0,0.0,0,910
2014-04-07,AS14.23,0,5.75,4,-0.25,4,0.25,4,0.382308226347741,19,10270.581999778746,206,2.0,2,1.0,1,1382.885,84,5334.361999999998,219,2797.851,25,0.0,0,0.0,0,0.0,0,51.225,6,258.091,12,667.904,10,135.523,6,0.0,0,0.0,0,602
2014-04-08,AS14.23,0,6.6,5,0.2,5,0.6,5,0.2301178804855276,17,7481.00582087148,134,0.0,0,0.0,0,1037.227,70,4676.165000000001,152,752.6189999999999,10,0.0,0,79.64099999999999,3,0.0,0,103.987,8,770.5669999999999,4,127.947,2,63.865,3,29.157,4,0.0,0,422
2014-04-09,AS14.23,0,7.2,5,-0.4,5,1.2,5,0.381734291349676,13,9193.630001068115,190,0.0,0,0.0,0,326.126,19,7386.368000000001,214,1175.57,22,0.0,0,115.422,1,0.0,0,99.89399999999998,8,89.013,3,0.0,0,0.0,0,0.0,0,0.0,0,485
2014-04-10,AS14.23,0,7.0,5,0.0,5,0.8,5,0.2841262132998891,15,13646.97164249636,178,0.0,0,1.0,1,1651.3680000000004,46,5707.486,165,555.1619999999999,7,0.0,0,12996.495,25,0.0,0,200.45799999999997,11,668.6260000000001,9,0.0,0,0.0,0,2.006,1,0.0,0,473
2014-04-11,AS14.23,0,7.0,5,0.4,5,1.0,5,0.345387364023241,17,9589.608820797092,212,4.0,4,0.0,0,831.416,108,7174.58694598672,158,0.0,0,0.0,0,724.596,5,0.0,0,147.04,14,24.367,2,817.5950000000001,21,72.438,1,0.0,0,0.0,0,557
2014-04-12,AS14.23,0,7.75,4,-0.25,4,1.0,4,0.3283472785449071,11,6615.891999483103,124,0.0,0,0.0,0,210.005,24,3272.3650000000007,116,1705.2679999999998,9,0.0,0,602.51,8,0.0,0,167.097,16,142.86499999999998,7,136.50000000000003,7,300.455,8,0.0,0,0.0,0,342
2014-04-13,AS14.23,0,7.2,5,0.6,5,1.0,5,0.3625992063492063,12,7623.857996940615,100,1.0,1,0.0,0,514.242,29,4048.432,92,2732.6269999999995,13,0.0,0,18.832,2,0.0,0,145.47799999999998,13,10.827,1,0.0,0,146.002,3,0.0,0,0.0,0,281
2014-04-14,AS14.23,0,0.0,0,0.0,0,0.0,0,0.2996068252948132,19,12064.446997880945,179,0.0,0,0.0,0,1206.606,52,5660.478999999998,180,17.261,3,0.0,0,4719.8150000000005,22,0.0,0,0.0,0,49.892,4,173.114,5,205.014,2,0.0,0,0.0,0,466
2014-04-15,AS14.23,0,7.25,4,0.0,4,1.0,4,0.3192870679730575,15,9824.825997829435,159,1.0,1,0.0,0,2947.0299999999993,61,4146.797999999999,152,43.211,1,0.0,0,901.718,9,1082.168,5,471.44,14,11.039,1,156.19,4,0.0,0,0.0,0,0.0,0,434
2014-04-16,AS14.23,0,7.4,5,0.0,5,1.0,5,0.3784666077105747,12,10167.08800029755,175,2.0,2,0.0,0,935.236,64,3774.469,134,0.0,0,0.0,0,239.114,3,4233.241,31,143.656,13,527.6940000000001,13,312.53000000000003,6,0.0,0,0.0,0,0.0,0,468
2014-04-17,AS14.23,0,7.4,5,1.0,5,1.4,5,0.479780409353968,16,12462.838999986649,192,0.0,0,0.0,0,1454.2830000000004,50,7747.833999999998,165,238.24799999999996,6,0.0,0,356.74000000000007,6,2132.851,31,510.609,16,84.255,1,62.372,2,155.818,5,0.0,0,0.0,0,505
2014-04-18,AS14.23,0,7.6,5,0.4,5,1.0,5,0.3814604377104377,14,7498.495001316072,142,2.0,2,0.0,0,456.465,27,4506.2609999999995,137,294.24499999999995,10,0.0,0,0.0,0,1189.424,9,170.247,13,164.892,6,6.017,1,79.977,4,166.96,2,0.0,0,382
2014-04-19,AS14.23,0,7.75,4,0.0,4,1.0,4,0.3441558441558441,11,2376.0099997520447,92,0.0,0,0.0,0,173.94899999999998,24,1734.427,81,5.035,1,0.0,0,133.636,2,0.0,0,134.006,14,0.0,0,0.0,0,194.06499999999997,4,16.059,2,0.0,0,243
2014-04-20,AS14.23,0,7.75,4,0.5,4,1.0,4,0.5494297847746124,14,6345.535001039504,181,1.0,1,0.0,0,1437.6359999999995,101,2613.609,123,1253.589,21,0.0,0,50.729,2,0.0,0,340.618,12,598.4809999999999,24,0.0,0,42.227,1,7.056,1,0.0,0,493
2014-04-21,AS14.23,0,7.2,5,-0.4,5,1.0,5,0.4115224636722278,9,7331.516999483107,190,0.0,0,0.0,0,104.449,12,6126.238,214,598.668,5,0.0,0,0.0,0,0.0,0,187.41699999999997,11,43.309999999999995,4,0.0,0,8.454,1,0.0,0,0.0,0,461
2014-04-22,AS14.23,0,6.2,5,0.2,5,0.4,5,0.3946185566427017,16,15088.138643266931,214,3.0,3,0.0,0,3657.213,107,8586.115000000005,206,684.4019999999999,8,0.0,0,0.0,0,1835.055,23,141.531,11,34.539,2,126.304,3,3.592,1,8.265999999999998,3,0.0,0,612
2014-04-23,AS14.23,0,7.0,2,0.0,2,1.0,2,0.2371930137596862,20,9881.775000333786,144,2.0,2,0.0,0,1796.5349282101358,93,2822.6030000000005,54,485.254,8,0.0,0,287.45,3,1719.609,34,698.304,11,0.0,0,5.013,1,876.8929999999999,18,0.0,0,0.0,0,394
2014-04-24,AS14.23,0,7.4,5,0.0,5,1.0,5,0.4980656877942016,14,11942.834001302725,148,1.0,1,1.0,1,670.1669999999999,34,7530.946999999999,132,94.265,6,0.0,0,3.008,1,2236.9820000000004,31,375.9860000000001,12,994.51,11,70.298,1,98.24,3,0.0,0,0.0,0,410
2014-04-25,AS14.23,0,7.8,5,-0.2,5,1.2,5,0.382158008243327,16,11193.504001379011,251,1.0,1,0.0,0,2603.4979999999996,103,5335.803000000001,201,39.42,2,0.0,0,0.0,0,1611.6750000000004,38,95.531,7,1297.2619999999995,21,0.0,0,142.21,4,11.041,2,0.0,0,661
2014-04-26,AS14.23,0,7.5,2,-0.5,2,1.0,2,0.4048643023643024,20,6491.557001829148,156,2.0,2,0.0,0,752.1120000000002,58,5053.1810000000005,154,422.296,12,0.0,0,1.01,1,4.013,1,31.127,2,40.959,4,122.555,5,63.158,2,0.0,0,0.0,0,423
2014-04-27,AS14.23,0,7.0,5,-0.2,5,1.0,5,0.3673707506660292,16,10261.871816755422,247,2.0,2,1.0,1,1780.6519999999998,82,7875.2759999999935,271,922.58,7,0.0,0,0.0,0,0.0,0,563.596,6,103.585,3,54.285,2,119.858,11,10.091,1,0.0,0,664
2014-04-28,AS14.23,0,7.6,5,-0.2,5,1.0,5,0.3717606811825966,17,18749.942999124527,212,2.0,2,2.0,2,1176.819,64,4890.993000000001,166,3193.836,42,0.0,0,1441.331,3,5228.516,28,2186.399,13,488.663,11,93.502,2,37.465,5,11.099,1,0.0,0,583
2014-04-29,AS14.23,0,7.4,5,-0.2,5,1.2,5,0.3735173556602129,14,7028.152000427246,170,2.0,2,0.0,0,800.7239999999999,37,3311.837000000002,146,2059.393,32,0.0,0,0.0,0,0.0,0,114.713,8,314.343,15,0.0,0,0.111,1,0.0,0,0.0,0,440
2014-04-30,AS14.23,0,9.0,1,-1.0,1,1.0,1,0.4425530783321395,16,8827.44782102216,241,2.0,2,0.0,0,423.60300000000007,52,8594.634999999998,254,679.1220000000001,13,0.0,0,0.0,0,0.0,0,19.248,2,1460.1250000000002,26,0.0,0,14.065,1,0.0,0,0.0,0,610
2014-05-01,AS14.23,0,0.0,0,0.0,0,0.0,0,0.3654355127589001,16,16494.09100198745,271,0.0,0,0.0,0,598.195,42,13099.3,305,2260.682,35,0.0,0,0.0,0,0.0,0,4.018,1,437.29,11,92.087,3,204.388,5,23.138,1,0.0,0,690
2014-05-02,AS14.23,0,0.0,0,0.0,0,0.0,0,0.3977781266309966,12,8933.061000585558,167,0.0,0,0.0,0,610.815,47,4481.6070000000045,185,493.955,7,0.0,0,0.0,0,3079.0640000000003,11,0.0,0,0.0,0,288.995,7,0.0,0,0.0,0,0.0,0,436
2014-05-03,AS14.23,0,0.0,0,0.0,0,0.0,0,0.5661706349206349,12,2380.234000205993,129,0.0,0,0.0,0,228.22900000000004,16,1993.055999999999,140,29.68,1,0.0,0,0.0,0,0.0,0,0.0,0,127.86400000000002,12,0.0,0,0.0,0,0.0,0,0.0,0,310
2014-05-04,AS14.23,0,0.0,0,0.0,0,0.0,0,0.217948717948718,2,2726.1770009994507,49,0.0,0,0.0,0,195.12500000000003,15,2370.0349999999994,58,139.99599999999998,5,0.0,0,0.0,0,0.0,0,0.0,0,20.568,1,0.0,0,0.0,0,0.0,0,0.0,0,130
2014-04-15,AS14.24,0,7.6,5,-0.6,5,0.75,4,0.0777365819209039,24,2460.195999860764,50,3.0,3,1.0,1,809.8079999999999,93,755.2520000000001,28,0.0,0,0.0,0,0.0,0,0.0,0,102.027,7,591.85,14,78.393,1,0.0,0,7.1129999999999995,2,0.0,0,237
2014-04-16,AS14.24,0,7.4,5,-0.4,5,0.25,4,0.0988649887431325,24,4514.380000114437,58,5.0,5,3.0,3,849.8870000000001,119,2702.5270000000005,45,0.0,0,0.0,0,0.0,0,0.0,0,76.541,5,155.06,4,113.599,1,0.0,0,0.0,0,0.0,0,278
2014-04-17,AS14.24,0,6.75,4,-1.5,4,0.25,4,0.0438009895515452,24,5463.269999265672,63,5.0,5,3.0,3,1604.973928210135,127,3035.3250000000003,27,0.0,0,0.0,0,0.0,0,0.0,0,59.52,5,701.3050000000001,22,0.0,0,0.0,0,7.404,4,0.0,0,292
2014-04-18,AS14.24,0,7.0,5,0.4,5,0.8,5,0.1621578124560861,24,5492.546821237691,80,16.0,16,1.0,1,1360.014928210136,174,3289.7110000000007,41,3.0149999999999997,2,0.0,0,0.0,0,0.0,0,77.82000000000002,5,764.495,16,0.0,0,0.0,0,4.048,3,0.0,0,377
2014-04-19,AS14.24,0,7.25,4,0.0,4,1.0,4,0.0309915620560588,24,4175.9269993305215,47,1.0,1,1.0,1,567.912,88,2166.138,43,0.0,0,0.0,0,0.0,0,0.0,0,40.62,5,1228.7759999999996,20,0.0,0,0.0,0,0.0,0,0.0,0,241
2014-04-20,AS14.24,0,7.8,5,0.6,5,0.8,5,0.1090277777777777,24,3862.7320001125336,37,10.0,10,0.0,0,1010.5419999999998,94,2065.149945986718,37,0.0,0,0.0,0,0.0,0,0.0,0,49.857,5,238.994,9,0.0,0,0.0,0,4.086,1,0.0,0,232
2014-04-21,AS14.24,0,7.5,4,0.5,4,1.0,4,0.0156728927203065,24,3926.053998947146,30,0.0,0,0.0,0,394.5499999999999,52,2038.73,20,0.0,0,0.0,0,0.0,0,0.0,0,31.639,4,1098.1149999999998,21,0.0,0,45.823,7,37.24,6,0.0,0,176
2014-04-22,AS14.24,0,7.2,5,0.4,5,0.8,5,0.0766593295230444,24,3076.0670008659367,48,2.0,2,1.0,1,931.8610000000004,97,1811.0209999999995,23,92.419,10,0.0,0,0.0,0,0.0,0,48.204,5,236.383,9,0.0,0,0.0,0,11.175,5,0.0,0,239
2014-04-23,AS14.24,0,7.5,4,-0.25,4,1.0,3,0.038353214849158,24,1905.5060000419628,20,3.0,3,0.0,0,465.882,50,1097.172,22,0.0,0,0.0,0,0.0,0,0.0,0,45.045,4,246.926,3,0.0,0,0.0,0,4.018,1,0.0,0,138
2014-04-24,AS14.24,0,6.8,5,-0.25,4,0.5,4,0.0537885364995059,24,6371.679999589922,63,11.0,11,0.0,0,1321.8299999999997,150,4001.000000000001,50,0.0,0,0.0,0,0.0,0,0.0,0,47.369,5,346.604,10,0.0,0,0.0,0,54.440000000000005,12,0.0,0,338
2014-04-25,AS14.24,0,6.2,5,0.2,5,0.25,4,0.0664568248362065,24,2518.2940008640294,61,9.0,9,1.0,1,1075.1699999999996,127,958.739,45,36.173,3,0.0,0,0.0,0,36.117,1,63.941,5,112.449,11,58.276,2,0.0,0,80.459,3,0.0,0,306
2014-04-26,AS14.24,0,7.6,5,0.8,5,1.0,4,0.3513368312028612,24,1157.124001264572,39,5.0,5,5.0,5,502.71899999999994,79,274.986,11,3.221,1,0.0,0,0.0,0,0.0,0,56.551,5,21.188,1,291.6,4,0.0,0,6.0409999999999995,3,0.0,0,191
2014-04-27,AS14.24,0,7.0,4,-1.0,4,0.75,4,0.0659523518195497,21,1103.410999536514,18,0.0,0,0.0,0,397.2660000000001,46,1253.7599999999998,23,0.0,0,0.0,0,0.0,0,0.0,0,33.69799999999999,4,106.367,2,0.0,0,0.0,0,0.0,0,0.0,0,126
2014-04-28,AS14.24,0,6.8,5,0.4,5,0.6,5,0.0640181452353608,24,6149.630000352859,69,5.0,5,1.0,1,1659.46,169,3933.48,59,42.321000000000005,3,0.0,0,0.0,0,19.223,2,53.324,5,333.192,9,0.0,0,0.0,0,22.671999999999997,5,0.0,0,366
2014-04-29,AS14.24,0,6.0,4,1.25,4,0.0,4,0.0508062140207729,24,4964.63600063324,83,6.0,6,0.0,0,1107.3869999999995,147,3795.1420000000007,71,34.18,3,0.0,0,0.0,0,0.0,0,46.13100000000001,5,64.28399999999999,9,0.0,0,0.0,0,18.316999999999997,7,0.0,0,367
2014-04-30,AS14.24,0,6.333333333333333,3,0.0,3,0.6666666666666666,3,0.1521727653179763,24,7848.391000509262,83,5.0,5,2.0,2,2864.059,168,3758.7859999999982,43,161.998,13,0.0,0,0.0,0,36.37,1,30.546,3,231.163,6,0.0,0,24.283,2,12.356,2,0.0,0,361
2014-05-01,AS14.24,0,7.4,5,-0.8,5,1.0,5,0.1159070254008328,24,4160.105999946596,35,0.0,0,0.0,0,1766.575,108,1161.2509999999995,19,0.0,0,0.0,0,0.0,0,0.0,0,49.323,5,386.353,3,0.0,0,0.0,0,0.0,0,0.0,0,209
